,id,location_str,location,length_str,length,start,end,label
21552,2749273998b1d4a5ed70753eeb429b8d,beginning,1,control,0,0,3016,0
21553,2749273998b1d4a5ed70753eeb429b8d,beginning,1,one_sentence,1,0,47,0
21554,2749273998b1d4a5ed70753eeb429b8d,beginning,1,few_sentences,2,0,284,0
21555,2749273998b1d4a5ed70753eeb429b8d,beginning,1,paragraph,3,0,1361,0
21556,2749273998b1d4a5ed70753eeb429b8d,middle,0,control,0,2172,4613,0
21557,2749273998b1d4a5ed70753eeb429b8d,middle,0,one_sentence,1,1630,1787,0
21558,2749273998b1d4a5ed70753eeb429b8d,middle,0,few_sentences,2,1935,2306,0
21559,2749273998b1d4a5ed70753eeb429b8d,middle,0,paragraph,3,1173,2306,0
21560,2749273998b1d4a5ed70753eeb429b8d,middle,0,control,0,1788,4613,0
21561,2749273998b1d4a5ed70753eeb429b8d,middle,0,one_sentence,1,1444,1527,0
21562,2749273998b1d4a5ed70753eeb429b8d,middle,0,few_sentences,2,1935,2306,0
21563,2749273998b1d4a5ed70753eeb429b8d,middle,0,paragraph,3,2737,3757,0
21564,2749273998b1d4a5ed70753eeb429b8d,middle,0,control,0,2493,4613,0
21565,2749273998b1d4a5ed70753eeb429b8d,middle,0,one_sentence,1,1935,2073,0
21566,2749273998b1d4a5ed70753eeb429b8d,middle,0,few_sentences,2,2611,2891,0
21567,2749273998b1d4a5ed70753eeb429b8d,middle,0,paragraph,3,2892,3757,0
21568,52b917e3f23a52f7038110a8a1620963,beginning,1,control,0,0,3392,0
21569,52b917e3f23a52f7038110a8a1620963,beginning,1,one_sentence,1,0,367,0
21570,52b917e3f23a52f7038110a8a1620963,beginning,1,few_sentences,2,0,441,0
21571,52b917e3f23a52f7038110a8a1620963,beginning,1,paragraph,3,0,1424,0
21572,52b917e3f23a52f7038110a8a1620963,middle,0,control,0,6226,9417,0
21573,52b917e3f23a52f7038110a8a1620963,middle,0,one_sentence,1,4161,4217,0
21574,52b917e3f23a52f7038110a8a1620963,middle,0,few_sentences,2,4710,5178,0
21575,52b917e3f23a52f7038110a8a1620963,middle,0,paragraph,3,7881,9417,0
21576,52b917e3f23a52f7038110a8a1620963,middle,0,control,0,5146,8075,0
21577,52b917e3f23a52f7038110a8a1620963,middle,0,one_sentence,1,8172,8374,0
21578,52b917e3f23a52f7038110a8a1620963,middle,0,few_sentences,2,6582,7013,0
21579,52b917e3f23a52f7038110a8a1620963,middle,0,paragraph,3,5896,7101,0
21580,52b917e3f23a52f7038110a8a1620963,middle,0,control,0,7634,10770,0
21581,52b917e3f23a52f7038110a8a1620963,middle,0,one_sentence,1,7102,7377,0
21582,52b917e3f23a52f7038110a8a1620963,middle,0,few_sentences,2,8076,8496,0
21583,52b917e3f23a52f7038110a8a1620963,middle,0,paragraph,3,5146,6225,0
21584,32cd1f643cb4052fa6e97ece50a8023d,beginning,1,control,0,0,2746,0
21585,32cd1f643cb4052fa6e97ece50a8023d,beginning,1,one_sentence,1,0,15,0
21586,32cd1f643cb4052fa6e97ece50a8023d,beginning,1,few_sentences,2,0,100,0
21587,32cd1f643cb4052fa6e97ece50a8023d,beginning,1,paragraph,3,0,1150,0
21588,32cd1f643cb4052fa6e97ece50a8023d,middle,0,control,0,4661,7393,0
21589,32cd1f643cb4052fa6e97ece50a8023d,middle,0,one_sentence,1,5210,5520,0
21590,32cd1f643cb4052fa6e97ece50a8023d,middle,0,few_sentences,2,4613,4882,0
21591,32cd1f643cb4052fa6e97ece50a8023d,middle,0,paragraph,3,4733,5916,0
21592,32cd1f643cb4052fa6e97ece50a8023d,middle,0,control,0,6270,9123,0
21593,32cd1f643cb4052fa6e97ece50a8023d,middle,0,one_sentence,1,4733,4882,0
21594,32cd1f643cb4052fa6e97ece50a8023d,middle,0,few_sentences,2,2530,2658,0
21595,32cd1f643cb4052fa6e97ece50a8023d,middle,0,paragraph,3,3833,5916,0
21596,32cd1f643cb4052fa6e97ece50a8023d,middle,0,control,0,2436,5209,0
21597,32cd1f643cb4052fa6e97ece50a8023d,middle,0,one_sentence,1,4503,4572,0
21598,32cd1f643cb4052fa6e97ece50a8023d,middle,0,few_sentences,2,6062,6353,0
21599,32cd1f643cb4052fa6e97ece50a8023d,middle,0,paragraph,3,6062,6982,0
21600,58690d652265fe13c72f6bf956dec875,beginning,1,control,0,0,3085,-1
21601,58690d652265fe13c72f6bf956dec875,beginning,1,one_sentence,1,0,61,-1
21602,58690d652265fe13c72f6bf956dec875,beginning,1,few_sentences,2,0,297,-1
21603,58690d652265fe13c72f6bf956dec875,beginning,1,paragraph,3,0,1099,-1
21604,58690d652265fe13c72f6bf956dec875,middle,0,control,0,10135,13240,-1
21605,58690d652265fe13c72f6bf956dec875,middle,0,one_sentence,1,12121,12255,-1
21606,58690d652265fe13c72f6bf956dec875,middle,0,few_sentences,2,17554,17786,-1
21607,58690d652265fe13c72f6bf956dec875,middle,0,paragraph,3,11822,13051,-1
21608,58690d652265fe13c72f6bf956dec875,middle,0,control,0,10917,13967,-1
21609,58690d652265fe13c72f6bf956dec875,middle,0,one_sentence,1,9641,9736,-1
21610,58690d652265fe13c72f6bf956dec875,middle,0,few_sentences,2,18067,18270,-1
21611,58690d652265fe13c72f6bf956dec875,middle,0,paragraph,3,19476,20701,-1
21612,58690d652265fe13c72f6bf956dec875,middle,0,control,0,14351,17417,-1
21613,58690d652265fe13c72f6bf956dec875,middle,0,one_sentence,1,14603,14707,-1
21614,58690d652265fe13c72f6bf956dec875,middle,0,few_sentences,2,13879,14107,-1
21615,58690d652265fe13c72f6bf956dec875,middle,0,paragraph,3,16044,17138,-1
21616,46c92a86c050a2f6c34ef220de5764b8,beginning,1,control,0,0,3149,0
21617,46c92a86c050a2f6c34ef220de5764b8,beginning,1,one_sentence,1,0,19,0
21618,46c92a86c050a2f6c34ef220de5764b8,beginning,1,few_sentences,2,0,276,0
21619,46c92a86c050a2f6c34ef220de5764b8,beginning,1,paragraph,3,0,1804,0
21620,46c92a86c050a2f6c34ef220de5764b8,middle,0,control,0,15971,19022,0
21621,46c92a86c050a2f6c34ef220de5764b8,middle,0,one_sentence,1,8497,8770,0
21622,46c92a86c050a2f6c34ef220de5764b8,middle,0,few_sentences,2,16009,16192,0
21623,46c92a86c050a2f6c34ef220de5764b8,middle,0,paragraph,3,9922,12179,0
21624,46c92a86c050a2f6c34ef220de5764b8,middle,0,control,0,10628,13705,0
21625,46c92a86c050a2f6c34ef220de5764b8,middle,0,one_sentence,1,14313,14388,0
21626,46c92a86c050a2f6c34ef220de5764b8,middle,0,few_sentences,2,9390,9913,0
21627,46c92a86c050a2f6c34ef220de5764b8,middle,0,paragraph,3,16994,18066,0
21628,46c92a86c050a2f6c34ef220de5764b8,middle,0,control,0,16009,19022,0
21629,46c92a86c050a2f6c34ef220de5764b8,middle,0,one_sentence,1,10713,10753,0
21630,46c92a86c050a2f6c34ef220de5764b8,middle,0,few_sentences,2,8497,8927,0
21631,46c92a86c050a2f6c34ef220de5764b8,middle,0,paragraph,3,13513,14810,0
21632,8885eee1acef9addbaf6a029651ad707,beginning,1,control,0,0,2963,1
21633,8885eee1acef9addbaf6a029651ad707,beginning,1,one_sentence,1,0,41,1
21634,8885eee1acef9addbaf6a029651ad707,beginning,1,few_sentences,2,0,184,1
21635,8885eee1acef9addbaf6a029651ad707,beginning,1,paragraph,3,0,1211,1
21636,8885eee1acef9addbaf6a029651ad707,middle,0,control,0,18230,21160,1
21637,8885eee1acef9addbaf6a029651ad707,middle,0,one_sentence,1,10352,10378,1
21638,8885eee1acef9addbaf6a029651ad707,middle,0,few_sentences,2,8870,8952,1
21639,8885eee1acef9addbaf6a029651ad707,middle,0,paragraph,3,6585,7896,1
21640,8885eee1acef9addbaf6a029651ad707,middle,0,control,0,8254,11395,1
21641,8885eee1acef9addbaf6a029651ad707,middle,0,one_sentence,1,19444,19464,1
21642,8885eee1acef9addbaf6a029651ad707,middle,0,few_sentences,2,7330,7665,1
21643,8885eee1acef9addbaf6a029651ad707,middle,0,paragraph,3,16483,17420,1
21644,8885eee1acef9addbaf6a029651ad707,middle,0,control,0,17189,20058,1
21645,8885eee1acef9addbaf6a029651ad707,middle,0,one_sentence,1,8870,8902,1
21646,8885eee1acef9addbaf6a029651ad707,middle,0,few_sentences,2,19590,19708,1
21647,8885eee1acef9addbaf6a029651ad707,middle,0,paragraph,3,10194,11195,1
21648,f614d6b6741c7f562fed6d2eeb1b80f2,beginning,1,control,0,0,2810,0
21649,f614d6b6741c7f562fed6d2eeb1b80f2,beginning,1,one_sentence,1,0,14,0
21650,f614d6b6741c7f562fed6d2eeb1b80f2,beginning,1,few_sentences,2,0,166,0
21651,f614d6b6741c7f562fed6d2eeb1b80f2,beginning,1,paragraph,3,0,1016,0
21652,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,control,0,14207,16956,0
21653,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,one_sentence,1,11636,11717,0
21654,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,few_sentences,2,11481,11717,0
21655,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,paragraph,3,12902,13988,0
21656,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,control,0,7230,10253,0
21657,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,one_sentence,1,14311,14354,0
21658,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,few_sentences,2,10813,11051,0
21659,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,paragraph,3,8767,9780,0
21660,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,control,0,12902,15684,0
21661,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,one_sentence,1,9956,10253,0
21662,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,few_sentences,2,7603,8035,0
21663,f614d6b6741c7f562fed6d2eeb1b80f2,middle,0,paragraph,3,9813,10956,0
21664,d80df629acec2862247fc08cb6c4e09a,beginning,1,control,0,0,3250,0
21665,d80df629acec2862247fc08cb6c4e09a,beginning,1,one_sentence,1,0,10,0
21666,d80df629acec2862247fc08cb6c4e09a,beginning,1,few_sentences,2,0,222,0
21667,d80df629acec2862247fc08cb6c4e09a,beginning,1,paragraph,3,0,955,0
21668,d80df629acec2862247fc08cb6c4e09a,middle,0,control,0,1507,3885,0
21669,d80df629acec2862247fc08cb6c4e09a,middle,0,one_sentence,1,1507,2424,0
21670,d80df629acec2862247fc08cb6c4e09a,middle,0,few_sentences,2,2560,2897,0
21671,d80df629acec2862247fc08cb6c4e09a,middle,0,paragraph,3,1507,2796,0
21672,d80df629acec2862247fc08cb6c4e09a,middle,0,control,0,1507,3885,0
21673,d80df629acec2862247fc08cb6c4e09a,middle,0,one_sentence,1,1507,2424,0
21674,d80df629acec2862247fc08cb6c4e09a,middle,0,few_sentences,2,2425,2734,0
21675,d80df629acec2862247fc08cb6c4e09a,middle,0,paragraph,3,1088,2424,0
21676,d80df629acec2862247fc08cb6c4e09a,middle,0,control,0,1088,3885,0
21677,d80df629acec2862247fc08cb6c4e09a,middle,0,one_sentence,1,1507,2424,0
21678,d80df629acec2862247fc08cb6c4e09a,middle,0,few_sentences,2,1507,1992,0
21679,d80df629acec2862247fc08cb6c4e09a,middle,0,paragraph,3,1507,2796,0
21680,1678473af35180533b88d9b80e12fe2e,beginning,1,control,0,0,3284,0
21681,1678473af35180533b88d9b80e12fe2e,beginning,1,one_sentence,1,0,117,0
21682,1678473af35180533b88d9b80e12fe2e,beginning,1,few_sentences,2,0,355,0
21683,1678473af35180533b88d9b80e12fe2e,beginning,1,paragraph,3,0,3649,0
21684,1678473af35180533b88d9b80e12fe2e,middle,0,control,0,2025,4734,0
21685,1678473af35180533b88d9b80e12fe2e,middle,0,one_sentence,1,2025,3284,0
21686,1678473af35180533b88d9b80e12fe2e,middle,0,few_sentences,2,2025,2455,0
21687,1678473af35180533b88d9b80e12fe2e,middle,0,paragraph,3,2025,3649,0
21688,1678473af35180533b88d9b80e12fe2e,middle,0,control,0,356,3284,0
21689,1678473af35180533b88d9b80e12fe2e,middle,0,one_sentence,1,2025,3284,0
21690,1678473af35180533b88d9b80e12fe2e,middle,0,few_sentences,2,3891,4322,0
21691,1678473af35180533b88d9b80e12fe2e,middle,0,paragraph,3,3762,5422,0
21692,1678473af35180533b88d9b80e12fe2e,middle,0,control,0,3891,5426,0
21693,1678473af35180533b88d9b80e12fe2e,middle,0,one_sentence,1,356,2024,0
21694,1678473af35180533b88d9b80e12fe2e,middle,0,few_sentences,2,3410,3672,0
21695,1678473af35180533b88d9b80e12fe2e,middle,0,paragraph,3,3410,4487,0
21696,73fd51a448d2f3385c154cac844607df,beginning,1,control,0,0,3255,0
21697,73fd51a448d2f3385c154cac844607df,beginning,1,one_sentence,1,0,72,0
21698,73fd51a448d2f3385c154cac844607df,beginning,1,few_sentences,2,0,340,0
21699,73fd51a448d2f3385c154cac844607df,beginning,1,paragraph,3,0,1097,0
21700,73fd51a448d2f3385c154cac844607df,middle,0,control,0,4477,7674,0
21701,73fd51a448d2f3385c154cac844607df,middle,0,one_sentence,1,5897,5945,0
21702,73fd51a448d2f3385c154cac844607df,middle,0,few_sentences,2,4477,4796,0
21703,73fd51a448d2f3385c154cac844607df,middle,0,paragraph,3,3491,4476,0
21704,73fd51a448d2f3385c154cac844607df,middle,0,control,0,6008,9060,0
21705,73fd51a448d2f3385c154cac844607df,middle,0,one_sentence,1,4477,4708,0
21706,73fd51a448d2f3385c154cac844607df,middle,0,few_sentences,2,6591,6757,0
21707,73fd51a448d2f3385c154cac844607df,middle,0,paragraph,3,4797,5808,0
21708,73fd51a448d2f3385c154cac844607df,middle,0,control,0,2722,5945,0
21709,73fd51a448d2f3385c154cac844607df,middle,0,one_sentence,1,5649,5673,0
21710,73fd51a448d2f3385c154cac844607df,middle,0,few_sentences,2,3698,3942,0
21711,73fd51a448d2f3385c154cac844607df,middle,0,paragraph,3,5674,6757,0
21712,be0cf6529977a033fc6227e802637238,beginning,1,control,0,0,2974,0
21713,be0cf6529977a033fc6227e802637238,beginning,1,one_sentence,1,0,153,0
21714,be0cf6529977a033fc6227e802637238,beginning,1,few_sentences,2,0,299,0
21715,be0cf6529977a033fc6227e802637238,beginning,1,paragraph,3,0,956,0
21716,be0cf6529977a033fc6227e802637238,middle,0,control,0,5395,8228,0
21717,be0cf6529977a033fc6227e802637238,middle,0,one_sentence,1,11084,11141,0
21718,be0cf6529977a033fc6227e802637238,middle,0,few_sentences,2,13239,13569,0
21719,be0cf6529977a033fc6227e802637238,middle,0,paragraph,3,10210,11320,0
21720,be0cf6529977a033fc6227e802637238,middle,0,control,0,8006,10932,0
21721,be0cf6529977a033fc6227e802637238,middle,0,one_sentence,1,13969,14067,0
21722,be0cf6529977a033fc6227e802637238,middle,0,few_sentences,2,5116,5281,0
21723,be0cf6529977a033fc6227e802637238,middle,0,paragraph,3,10210,11320,0
21724,be0cf6529977a033fc6227e802637238,middle,0,control,0,7485,10432,0
21725,be0cf6529977a033fc6227e802637238,middle,0,one_sentence,1,6307,6368,0
21726,be0cf6529977a033fc6227e802637238,middle,0,few_sentences,2,12067,12419,0
21727,be0cf6529977a033fc6227e802637238,middle,0,paragraph,3,7598,8869,0
21728,d8046a32608d1bc09d29219a9d1ca573,beginning,1,control,0,0,3120,0
21729,d8046a32608d1bc09d29219a9d1ca573,beginning,1,one_sentence,1,0,57,0
21730,d8046a32608d1bc09d29219a9d1ca573,beginning,1,few_sentences,2,0,259,0
21731,d8046a32608d1bc09d29219a9d1ca573,beginning,1,paragraph,3,0,969,0
21732,d8046a32608d1bc09d29219a9d1ca573,middle,0,control,0,7726,10850,0
21733,d8046a32608d1bc09d29219a9d1ca573,middle,0,one_sentence,1,14047,14166,0
21734,d8046a32608d1bc09d29219a9d1ca573,middle,0,few_sentences,2,12368,12639,0
21735,d8046a32608d1bc09d29219a9d1ca573,middle,0,paragraph,3,9466,10427,0
21736,d8046a32608d1bc09d29219a9d1ca573,middle,0,control,0,15005,18155,0
21737,d8046a32608d1bc09d29219a9d1ca573,middle,0,one_sentence,1,7476,7615,0
21738,d8046a32608d1bc09d29219a9d1ca573,middle,0,few_sentences,2,13208,13468,0
21739,d8046a32608d1bc09d29219a9d1ca573,middle,0,paragraph,3,14895,15879,0
21740,d8046a32608d1bc09d29219a9d1ca573,middle,0,control,0,7439,10559,0
21741,d8046a32608d1bc09d29219a9d1ca573,middle,0,one_sentence,1,10703,10850,0
21742,d8046a32608d1bc09d29219a9d1ca573,middle,0,few_sentences,2,12483,12677,0
21743,d8046a32608d1bc09d29219a9d1ca573,middle,0,paragraph,3,5261,6365,0
21744,8388524364d35da5a9d5b7693bd59187,beginning,1,control,0,0,3170,1
21745,8388524364d35da5a9d5b7693bd59187,beginning,1,one_sentence,1,0,176,1
21746,8388524364d35da5a9d5b7693bd59187,beginning,1,few_sentences,2,0,464,1
21747,8388524364d35da5a9d5b7693bd59187,beginning,1,paragraph,3,0,1177,1
21748,8388524364d35da5a9d5b7693bd59187,middle,0,control,0,7895,11442,1
21749,8388524364d35da5a9d5b7693bd59187,middle,0,one_sentence,1,7668,7741,1
21750,8388524364d35da5a9d5b7693bd59187,middle,0,few_sentences,2,11144,11586,1
21751,8388524364d35da5a9d5b7693bd59187,middle,0,paragraph,3,7742,8978,1
21752,8388524364d35da5a9d5b7693bd59187,middle,0,control,0,6496,9965,1
21753,8388524364d35da5a9d5b7693bd59187,middle,0,one_sentence,1,10883,11013,1
21754,8388524364d35da5a9d5b7693bd59187,middle,0,few_sentences,2,10269,10752,1
21755,8388524364d35da5a9d5b7693bd59187,middle,0,paragraph,3,10269,11782,1
21756,8388524364d35da5a9d5b7693bd59187,middle,0,control,0,7895,11442,1
21757,8388524364d35da5a9d5b7693bd59187,middle,0,one_sentence,1,9754,9965,1
21758,8388524364d35da5a9d5b7693bd59187,middle,0,few_sentences,2,10601,11013,1
21759,8388524364d35da5a9d5b7693bd59187,middle,0,paragraph,3,10601,11782,1
21760,6826baa533ac0899c8193d6fa6a8c0b4,beginning,1,control,0,0,2949,0
21761,6826baa533ac0899c8193d6fa6a8c0b4,beginning,1,one_sentence,1,0,174,0
21762,6826baa533ac0899c8193d6fa6a8c0b4,beginning,1,few_sentences,2,0,482,0
21763,6826baa533ac0899c8193d6fa6a8c0b4,beginning,1,paragraph,3,0,1591,0
21764,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,control,0,11057,14111,0
21765,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,one_sentence,1,10531,10743,0
21766,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,few_sentences,2,12010,12500,0
21767,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,paragraph,3,10531,11514,0
21768,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,control,0,11348,14506,0
21769,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,one_sentence,1,19237,19430,0
21770,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,few_sentences,2,10830,11056,0
21771,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,paragraph,3,8321,9426,0
21772,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,control,0,7491,10446,0
21773,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,one_sentence,1,14507,14647,0
21774,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,few_sentences,2,8683,9157,0
21775,6826baa533ac0899c8193d6fa6a8c0b4,middle,0,paragraph,3,8321,9426,0
21776,68b82c51096e971732c7138b029a3136,beginning,1,control,0,0,3359,-1
21777,68b82c51096e971732c7138b029a3136,beginning,1,one_sentence,1,0,101,-1
21778,68b82c51096e971732c7138b029a3136,beginning,1,few_sentences,2,0,282,-1
21779,68b82c51096e971732c7138b029a3136,beginning,1,paragraph,3,0,1035,-1
21780,68b82c51096e971732c7138b029a3136,middle,0,control,0,5560,8687,-1
21781,68b82c51096e971732c7138b029a3136,middle,0,one_sentence,1,4735,4740,-1
21782,68b82c51096e971732c7138b029a3136,middle,0,few_sentences,2,4882,4977,-1
21783,68b82c51096e971732c7138b029a3136,middle,0,paragraph,3,5647,6868,-1
21784,68b82c51096e971732c7138b029a3136,middle,0,control,0,4085,7295,-1
21785,68b82c51096e971732c7138b029a3136,middle,0,one_sentence,1,7441,7529,-1
21786,68b82c51096e971732c7138b029a3136,middle,0,few_sentences,2,4616,4702,-1
21787,68b82c51096e971732c7138b029a3136,middle,0,paragraph,3,4749,6868,-1
21788,68b82c51096e971732c7138b029a3136,middle,0,control,0,7637,10931,-1
21789,68b82c51096e971732c7138b029a3136,middle,0,one_sentence,1,7637,7725,-1
21790,68b82c51096e971732c7138b029a3136,middle,0,few_sentences,2,7637,7775,-1
21791,68b82c51096e971732c7138b029a3136,middle,0,paragraph,3,3388,4520,-1
21792,c65c3a3d0c9ed27210443f6c37fc789c,beginning,1,control,0,0,3171,-1
21793,c65c3a3d0c9ed27210443f6c37fc789c,beginning,1,one_sentence,1,0,82,-1
21794,c65c3a3d0c9ed27210443f6c37fc789c,beginning,1,few_sentences,2,0,315,-1
21795,c65c3a3d0c9ed27210443f6c37fc789c,beginning,1,paragraph,3,0,1004,-1
21796,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,control,0,2631,5666,-1
21797,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,one_sentence,1,5539,5666,-1
21798,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,few_sentences,2,6724,6808,-1
21799,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,paragraph,3,7033,8049,-1
21800,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,control,0,4191,7105,-1
21801,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,one_sentence,1,2741,2895,-1
21802,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,few_sentences,2,4606,4790,-1
21803,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,paragraph,3,2896,3789,-1
21804,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,control,0,6251,9254,-1
21805,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,one_sentence,1,3790,3867,-1
21806,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,few_sentences,2,5854,6011,-1
21807,c65c3a3d0c9ed27210443f6c37fc789c,middle,0,paragraph,3,2631,3701,-1
21808,60d703cd28a74bc57c1f7bed5d4d7090,beginning,1,control,0,0,2913,1
21809,60d703cd28a74bc57c1f7bed5d4d7090,beginning,1,one_sentence,1,0,119,1
21810,60d703cd28a74bc57c1f7bed5d4d7090,beginning,1,few_sentences,2,0,409,1
21811,60d703cd28a74bc57c1f7bed5d4d7090,beginning,1,paragraph,3,0,973,1
21812,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,control,0,10688,13661,1
21813,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,one_sentence,1,12873,12940,1
21814,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,few_sentences,2,16347,16730,1
21815,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,paragraph,3,7549,8972,1
21816,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,control,0,5969,9093,1
21817,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,one_sentence,1,6545,6549,1
21818,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,few_sentences,2,13063,13188,1
21819,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,paragraph,3,8087,9546,1
21820,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,control,0,10974,13952,1
21821,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,one_sentence,1,12670,12721,1
21822,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,few_sentences,2,7063,7366,1
21823,60d703cd28a74bc57c1f7bed5d4d7090,middle,0,paragraph,3,13063,14274,1
21824,ea7159914523537ea2389964c48b4ea5,beginning,1,control,0,0,3173,1
21825,ea7159914523537ea2389964c48b4ea5,beginning,1,one_sentence,1,0,89,1
21826,ea7159914523537ea2389964c48b4ea5,beginning,1,few_sentences,2,0,234,1
21827,ea7159914523537ea2389964c48b4ea5,beginning,1,paragraph,3,0,989,1
21828,ea7159914523537ea2389964c48b4ea5,middle,0,control,0,8987,12136,1
21829,ea7159914523537ea2389964c48b4ea5,middle,0,one_sentence,1,6654,6694,1
21830,ea7159914523537ea2389964c48b4ea5,middle,0,few_sentences,2,8775,8986,1
21831,ea7159914523537ea2389964c48b4ea5,middle,0,paragraph,3,7116,8110,1
21832,ea7159914523537ea2389964c48b4ea5,middle,0,control,0,6372,9524,1
21833,ea7159914523537ea2389964c48b4ea5,middle,0,one_sentence,1,4343,4420,1
21834,ea7159914523537ea2389964c48b4ea5,middle,0,few_sentences,2,9988,10208,1
21835,ea7159914523537ea2389964c48b4ea5,middle,0,paragraph,3,9386,10384,1
21836,ea7159914523537ea2389964c48b4ea5,middle,0,control,0,4421,7588,1
21837,ea7159914523537ea2389964c48b4ea5,middle,0,one_sentence,1,7759,7867,1
21838,ea7159914523537ea2389964c48b4ea5,middle,0,few_sentences,2,9438,9684,1
21839,ea7159914523537ea2389964c48b4ea5,middle,0,paragraph,3,8816,9987,1
21840,646336d3d826f28e375ab5a2548a8cfd,beginning,1,control,0,0,2997,0
21841,646336d3d826f28e375ab5a2548a8cfd,beginning,1,one_sentence,1,0,79,0
21842,646336d3d826f28e375ab5a2548a8cfd,beginning,1,few_sentences,2,0,266,0
21843,646336d3d826f28e375ab5a2548a8cfd,beginning,1,paragraph,3,0,1208,0
21844,646336d3d826f28e375ab5a2548a8cfd,middle,0,control,0,9023,11888,0
21845,646336d3d826f28e375ab5a2548a8cfd,middle,0,one_sentence,1,10643,10685,0
21846,646336d3d826f28e375ab5a2548a8cfd,middle,0,few_sentences,2,17818,17865,0
21847,646336d3d826f28e375ab5a2548a8cfd,middle,0,paragraph,3,12079,12961,0
21848,646336d3d826f28e375ab5a2548a8cfd,middle,0,control,0,17920,20803,0
21849,646336d3d826f28e375ab5a2548a8cfd,middle,0,one_sentence,1,7224,7240,0
21850,646336d3d826f28e375ab5a2548a8cfd,middle,0,few_sentences,2,12992,13201,0
21851,646336d3d826f28e375ab5a2548a8cfd,middle,0,paragraph,3,14111,15548,0
21852,646336d3d826f28e375ab5a2548a8cfd,middle,0,control,0,12992,15901,0
21853,646336d3d826f28e375ab5a2548a8cfd,middle,0,one_sentence,1,9667,9686,0
21854,646336d3d826f28e375ab5a2548a8cfd,middle,0,few_sentences,2,8829,8909,0
21855,646336d3d826f28e375ab5a2548a8cfd,middle,0,paragraph,3,11092,12961,0
21856,b9a97d1abca476568e4cc421c21d0ade,beginning,1,control,0,0,2949,0
21857,b9a97d1abca476568e4cc421c21d0ade,beginning,1,one_sentence,1,0,163,0
21858,b9a97d1abca476568e4cc421c21d0ade,beginning,1,few_sentences,2,0,370,0
21859,b9a97d1abca476568e4cc421c21d0ade,beginning,1,paragraph,3,0,1130,0
21860,b9a97d1abca476568e4cc421c21d0ade,middle,0,control,0,6954,9925,0
21861,b9a97d1abca476568e4cc421c21d0ade,middle,0,one_sentence,1,12501,12563,0
21862,b9a97d1abca476568e4cc421c21d0ade,middle,0,few_sentences,2,10134,10490,0
21863,b9a97d1abca476568e4cc421c21d0ade,middle,0,paragraph,3,11254,12275,0
21864,b9a97d1abca476568e4cc421c21d0ade,middle,0,control,0,13698,16634,0
21865,b9a97d1abca476568e4cc421c21d0ade,middle,0,one_sentence,1,6529,6600,0
21866,b9a97d1abca476568e4cc421c21d0ade,middle,0,few_sentences,2,6624,6893,0
21867,b9a97d1abca476568e4cc421c21d0ade,middle,0,paragraph,3,12182,13575,0
21868,b9a97d1abca476568e4cc421c21d0ade,middle,0,control,0,12276,15240,0
