docId,title,authorId,authorName,voteid,round1Score,round1Rank,round2Score,round2Rank,round3Score,round3Rank,final,competitionId
24330148c8f87ef2842599c9382bb6cb,Labor Day was Yesterday,benjaminshields,Benjamin Shields,48732,4.0,104,4.08,28,3.04,24,24,302
fc0821194e1b21f1a8bf7c7ec58e61ce,Grounded,sidgustafson,Sid Gustafson,48695,5.2,16,4.77,3,2.98,25,25,302
f1aa05e5ea2d537deaf923adf5777a26,Alan Starks,OKSmith312,Matt Smith,48983,3.0,209,4.31,16,2.69,26,26,302
7d265ff325776c442a4593395ff41221,Watching Madie,clairebarwise,Claire Barwise,48512,5.33,13,4.92,1,-1.0,27,27,302
f19aca0516143367ccd7f7b0d039dc7b,A Prayer for War,benjaminschachtman,Benjamin Schachtman,48309,3.67,136,4.38,11,-1.0,28,28,302
174c092f700f77f317d43880794acc5c,The Pinecone,mollynelson,Molly Nelson,48922,4.4,77,4.31,15,-1.0,29,29,302
76ae71dfa2c96d7a86d4bea5655f0dd9,The Two Conversions of Catherine Schwartz,EvelynK,Evelyn Krieger,48758,5.2,17,4.0,30,-1.0,30,30,302
83fd98463dff67aee3ae168a0aa28eaf,The Date,adfeld,Ari Feld,48794,4.4,75,3.93,32,-1.0,32,32,302
b539b1b0550edcfe04d917d853825752,NOISE,eryn_a,Eryn Duston,48743,4.17,90,3.93,33,-1.0,33,33,302
e4a3769786fb8b41841e2a1ad694a2b3,Genesis,JesecaW,Jeseca Wendel,48590,4.6,49,3.92,37,-1.0,37,37,302
5e97957c4cd85f634c43295147d997f2,The Body Double,drkmad2006,drkmad2006 drkmad2006,48144,4.25,82,3.85,42,-1.0,42,42,302
5d40fbdaac31fb100446627043caa58e,A Part of Growing Up,Surveyor,Rolly Jackins,48564,5.0,23,3.83,43,-1.0,43,43,302
8125476d8630281db30059c8e3b7f126,The Funny Business,b11rownie,Slater Welte,48576,4.5,61,3.83,44,-1.0,44,44,302
9e9e7d6a70b38f51d2154b5ffaeb23bb,Nail Polish,adrienneprovost,Adrienne Provost,49007,5.0,28,3.71,48,-1.0,48,48,302
baf210a4ee02846d938d89621dcba763,Cricket,eunicekim,Eunice Kim,48873,4.6,50,3.71,49,-1.0,49,49,302
bedcb0198d675a2a8d05f9cb31bbf54a,Evicted in the Early Evening,brentcdill,Brent Dill,48959,4.5,68,3.62,53,-1.0,53,53,302
82c848c9249fd6387224041b26fda112,Vanity,katerossT,Kaitlin Tietsort,48532,4.6,52,3.54,55,-1.0,55,55,302
f31f2144d2970a1967630152f83f5103,The Pact,clearlywriting,Amanda Wood,48493,4.5,59,3.54,56,-1.0,56,56,302
955bc8e6b3c4ecb378aeaef1eda74390,She is my Mother,jenniferlesh,Jennifer Lesh,48371,4.4,71,3.5,58,-1.0,58,58,302
18742115c0569bb577c596746ae29d7b,The Knight,nicoleanania,Nicole Anania,48553,4.4,73,3.5,59,-1.0,59,59,302
b1dc2b16f91c6362a252840f2b644ea4,Hearing Aid,davvamalone,David Malone,48072,3.67,134,3.43,63,-1.0,63,63,302
9bf85766d75910c20d693faedb1bffe8,Casa de Santos,rjroces,RJ Roces,48948,2.33,245,3.43,64,-1.0,64,64,302
207735299cdda41b2b9f598c48995bdd,Omar Took the Baby,rickhaberman,Rick Haberman,48903,4.33,80,3.42,66,-1.0,66,66,302
2e67e9baef10587ba3a4f3ad14087e64,Ultimatum,cirrus,Jay Howard,48840,4.0,110,3.36,68,-1.0,68,68,302
c35ac0f6f33cdd5c1c3cecdeb87e9468,Arrendersi,masonboyles,Mason Boyles,48556,4.5,66,3.33,70,-1.0,70,70,302
30d3e76fe22223272148b1d48bae82d8,Fishing,ralphlw,Ralph Wahlstrom,48934,4.67,44,3.31,72,-1.0,72,72,302
77ad45b69aff9e5e443f78199c33808d,Sally,mistyurban,Misty Urban,48378,4.5,63,3.29,73,-1.0,73,73,302
4bef4e01c1b3e1aee28ad91b79dfabb2,A New Life,chadrinn,Chad Rinn,48064,4.25,81,3.29,74,-1.0,74,74,302
8cf194f9f0b0e1cb24800ffb8c5d50e5,The Tinder Box (a retelling of Andersen's tale),savannahgrant,Savannah Grant,48232,5.5,7,3.23,75,-1.0,75,75,302
88877af65b40aba2077e0bb84f4c22dc,Farrakeet,Rachelstolzman,Rachel Stolzman Gullo,48531,5.0,22,3.21,77,-1.0,77,77,302
74cd77a68e0194bb19c3dc522ac51c40,Socrates of Rittenhouse Square,walterbowne,Walter Bowne,48116,3.33,169,3.21,78,-1.0,78,78,302
9cb5f6b24a941b60a6c12d378df7e5f5,Knots in Red Thread,debscarfo,Deb Scarfo,48446,4.0,115,3.18,79,-1.0,79,79,302
3d802b8116c98fc48cc9c5c89edb0947,The New Store,rickast4p,Rick Kast,48250,3.67,135,3.18,80,-1.0,80,80,302
960f59196350cc8bc14eb3844d0f0ff2,The Sadness of Sophistication,evanrosenthal,Evan Rosenthal,48939,4.75,39,3.17,81,-1.0,81,81,302
88778b9312d42b44e0bcd248615beff4,The Coin Flips. Flops. Flirts,joaoserro,Joao Serro,48863,1.67,266,3.15,83,-1.0,83,83,302
20ee531103cebad81ddd521eb87e8e4a,Scattered Snowflakes,lmdiekman,Linda Diekman,48199,4.75,34,3.14,85,-1.0,85,85,302
6ab29c5027de472fdd61155c41cad731,"Rocco, the Original",joebryak,Joseph Bryak,48287,4.25,83,2.92,89,-1.0,89,89,302
1f3c97a45b8f302ce874bd96cf1431b7,FULL CIRCLE,tomcowan,Tom Cowan,48816,5.0,25,2.85,93,-1.0,93,93,302
9900c73c060571ff76685eaa45ce1937,Confessions of the Unknown Lovers,runwritefilm,Joseph Cordova,48292,4.4,70,2.83,94,-1.0,94,94,302
e3886a478961d85c9beee54b6027c2d3,Tinkerbell Gets Made,LaDuendecilla,Elizabeth Roderick,48353,4.17,89,2.62,97,-1.0,97,97,302
795656834fe45d03baa615214c4ce376,The Festivities of Dying,tcgarback,Tom Garback,57586,3.0,201,-1.0,202,-1.0,202,202,346
2be0963b0821e4644dae9ac6a5fd64aa,A Fox,thedorffj,Jonah Thedorff,57608,3.0,203,-1.0,204,-1.0,204,204,346
31ea8e19ff73afe9f647718e8a0c4422,Cleaning Time in Oil Country,kateeasley,Kate Easley,57713,3.0,204,-1.0,205,-1.0,205,205,346
f9782421802c26ed6a451a0861541f34,Kaito: Season of Dragons,philglynn,Phil Glynn,57778,3.0,206,-1.0,207,-1.0,207,207,346
32fad3d3c1aebf87bd05b55b47ec08a3,Sticker,itsthedonman,Don Gorsegner,57510,3.0,211,-1.0,212,-1.0,212,212,346
d967816c5249102f7ea48ce930400e50,Hemingway's Curse,clwells,C.L. Wells,57754,2.83,213,-1.0,214,-1.0,214,214,346
c246d0c80f79f6ed64908ba113983152,Heaven or Hell,Shalae,A. Shalae,57875,2.83,214,-1.0,215,-1.0,215,215,346
a49e0cbd8135d578f79029c5c4072789,Pleiades,jaredbray,Jared Bray,57443,2.8,217,-1.0,218,-1.0,218,218,346
e26bf0713f0f39223e9f5d22c59ef20f,Sweet Tooth,marmoseticwolve,Helena Ortiz,57550,2.8,219,-1.0,220,-1.0,220,220,346
63410c93cef974488ac6aba0a1a58e24,Fool's Gold,Prudencebp,Paden Grey,57806,2.8,220,-1.0,221,-1.0,221,221,346
dbdabd83095c520345d199c3ef8abb9b,The Games I Played,daniellebeatty,Danielle Beatty,57876,2.8,221,-1.0,222,-1.0,222,222,346
fc09e55da9b2047c5121e2da9d268c01,In This Together,carolinedonnola,Caroline Donnola,57920,2.8,222,-1.0,223,-1.0,223,223,346
9e68ca1cb9f0f8cb408545d6f49f5a8e,Hills and Valleys,danastarr,Dana Starr,57959,2.8,223,-1.0,224,-1.0,224,224,346
14c7a8500069057471b34f01cd11c75c,The Italian Mafia,brianneagnizle,Brianne Agnizle,57603,2.75,224,-1.0,225,-1.0,225,225,346
e92534bfd34332723c08160a8a4d5a3d,Upstairs,noreengraf,Noreen Graf,57332,2.67,225,-1.0,226,-1.0,226,226,346
be2c78012201a355fe17c4134015f914,Mercy,joshuakepfer,Joshua Kepfer,57546,2.67,226,-1.0,227,-1.0,227,227,346
590261bdc85cb878efd9116891556b4d,Swamp Light,rhondaschweinhart,Rhonda Schweinhart,57626,2.67,227,-1.0,228,-1.0,228,228,346
1cd2ec31c82880bbfcad7e4395c0cd12,The Things We Carry and the No-Fur Raccoon,RebeccahD,Rebeccah Dean,57736,2.6,231,-1.0,232,-1.0,232,232,346
dd13616e4a3a62b5a38e045572dabdf4,Potion Hunter,readmybook2019,Bru Benson,57288,2.5,233,-1.0,234,-1.0,234,234,346
ca5de3b227e8f73405646fcfcdab88d8,Little Bird,emohippiechick,Katherine Glidden,57558,2.5,235,-1.0,236,-1.0,236,236,346
54d5c4c0183d851ecbd1653b6007a76a,Girasol ,Kiarasummers,Kiara Summers,57714,2.5,236,-1.0,237,-1.0,237,237,346
7f0607fba219716a4444424c023bfd1d,The Great Heppenheim Vegetable Heist,larryhartley,Larry Hartley,57739,2.5,237,-1.0,238,-1.0,238,238,346
649f91ee054f5272f0cfab843882e109,Nine Pepper Chili,peggymccarthy,Peggy McCarthy,57834,2.5,238,-1.0,239,-1.0,239,239,346
e56287c26c800002186b10a03e2a0ba0,Family Isn't Always Familia,grubbde,David Grubb,57292,2.5,239,-1.0,240,-1.0,240,240,346
0047348b558af5d711784d5e00b43850,Babies Have Blond Hair in England,janixxparisi,Janixx Parisi,57604,2.4,242,-1.0,243,-1.0,243,243,346
0a2dcae5189bbe6e478db9d3d9697ad3,The Last Gargoyle,curtrude,Curt Rude,57396,2.4,243,-1.0,244,-1.0,244,244,346
837b828d711900ccaf4c23f63523d0a0,In The Land Of Sorrow,lindacrowley,Linda Crowley,57686,2.4,244,-1.0,245,-1.0,245,245,346
5b5cde1fe405773b0fbba8400949c430,2 Chronicles 20:21,mikeneis,Mike Neis,57289,2.33,248,-1.0,249,-1.0,249,249,346
4a40a3c015ebff70dd5d5c4bf2c8d37b,The Silver Fox,theluckyest,Annalisa Alden,57719,2.33,250,-1.0,251,-1.0,251,251,346
92378e092ce9241b1bcd0e25f4d2307d,The Great Poor Box Heist,patrickmurphy,Patrick Murphy,57484,2.25,251,-1.0,252,-1.0,252,252,346
9f222d2dd574d292e1e266476eb0966c,Waiting,candilavender,Candi Lavender,57381,2.2,253,-1.0,254,-1.0,254,254,346
3c596082f9dd1d437689056b64f53c49,"""The Redundant George Washington""",lynnagress,Lynn Agress,57642,2.2,255,-1.0,256,-1.0,256,256,346
0021367296d88da78bed325c157cb1c1,Edging Out The Competition,fricoahrendts,Frico Ahrendts,57955,2.2,256,-1.0,257,-1.0,257,257,346
92a797c5a01ba5fb21429fe47bdfca41,The Station Change Agent,JoeKap,Joe Cappello,57786,2.17,260,-1.0,261,-1.0,261,261,346
af20d87f1e5e76c76a2cb2780d2b3ace,The Bad Boyfriend,ElyceBD143,Elyce Berrigan-Dunlop,57856,2.17,262,-1.0,263,-1.0,263,263,346
c5ff5be26b644f594b48da2ea2b333c3,Miss Connors,maryannecarey,Maryanne Carey,57190,2.0,263,-1.0,264,-1.0,264,264,346
7b2cb221e26be87fd6e1358e0dc00295,Janie,malloryburke,Mallory Burke,57392,2.0,264,-1.0,265,-1.0,265,265,346
e1db6deacd269bc194e5c858cadc0e44,Tennis Player,Eakeraf,Alex Eaker,57769,2.0,266,-1.0,266,-1.0,266,266,346
2cb02d0601d687d903236c0a80009c89,Will and Fauna,poptech,John Guchemand,57809,2.0,267,-1.0,267,-1.0,267,267,346
a7a0d1b5294ca726ac13bb4615325267,Please Take Her,HRGarcia,Holly Rae Garcia,57826,2.0,268,-1.0,268,-1.0,268,268,346
e61b0dd26e60443efdc1ba72dfd95f3a,Last Words,asiaaneka,Asia Anderson,57253,1.83,269,-1.0,269,-1.0,269,269,346
1a256a71efe20022f753d876e353aea9,Yestermorn,StephenBush,Stephen Bush,57282,1.83,270,-1.0,270,-1.0,270,270,346
64caab04b85dd5df04f132c97c6975cd,COVID-19 TO HAVE OR NOT TO HAVE,bryndamara,brynda Mara,57810,1.83,271,-1.0,271,-1.0,271,271,346
e76778bc4bd5ed45d24f5c153dbc9fe1,Twenty Trouble,sharonhaiste,Sharon Haiste,57409,1.75,275,-1.0,275,-1.0,275,275,346
6be98bff833241f58c8df02f5c9531e4,God Travels,DevorahBee,Debbie Natter,57307,1.67,276,-1.0,276,-1.0,276,276,346
821342e3a7fa65101790c3024dd95908,Gap Year,Jackdowd,Jack Dowd,57543,1.5,278,-1.0,278,-1.0,278,278,346
b2f81bd7eafdd4a1a75f8f7cc5f04ae8,Cerulean &amp; Citron,tawnisilva,Tawni Silva,57849,1.5,279,-1.0,279,-1.0,279,279,346
4fa1c0612c2b59eab4d6d54c600919be,"""Spread Your Legs and Shut Your Mouth""",nickgallup,Nick Gallup,57367,1.4,280,-1.0,280,-1.0,280,280,346
f5e1deb2082ba3184b5cf82a4a6bced5,The Darkest Hour,AndySenpai2,Anthony Lesanes,57646,1.4,281,-1.0,281,-1.0,281,281,346
6627f61593e79e549081490f6395b718,Dark room,stef7sa,Stef Smulders,57701,1.17,282,-1.0,282,-1.0,282,282,346
98da562ba97394cbc42b575743cdb5c6,The Amber and the Leaf,maryclareburke,Mary Clare Burke,57136,-1.0,317,-1.0,317,-1.0,317,284,346
e7bac52ee6104f72cc63c5f31745e477,Bridges,lorenmcauley,Loren McAuley,57167,-1.0,284,-1.0,284,-1.0,284,285,346
c70b492b270ec2261cd366722393de5d,The Roadkill God,jaymelzer,Jay Melzer,57169,-1.0,285,-1.0,285,-1.0,285,286,346
8a70bac920f4be539754ac4aee4b0b68,Harrods Fever,Shareen1234,Amir Darwish,57172,-1.0,286,-1.0,286,-1.0,286,287,346
5c846d23e4984abbf2d215b02b244e70,"""Myopia and Micturition""",MaoXiang,Mao Xiang,57194,-1.0,287,-1.0,287,-1.0,287,288,346
79ed09e756afd4037f6238ea40608528,Doing Lines Back and Forth,kevin42069,kevin sterne,57212,-1.0,326,-1.0,326,-1.0,326,289,346
133501d9a0558e39b18b0551f6606ea4,Lan and Karen,esbystargell,Geoffrey House,57215,-1.0,288,-1.0,288,-1.0,288,290,346
ab394f6cc5b7ef15a159b90e502ff3f4,Monday,ryan_wrote_it,Ryan Walker,57221,-1.0,289,-1.0,289,-1.0,289,291,346
0890f1fb2c7ff5dfd5cd0ce55136f29d,Worms Waiting for Water,lmoebs,Lawrence Moebs,57234,-1.0,292,-1.0,292,-1.0,292,294,346
d95909a2993dff7545ae6906240ecdfd,Nicky Blue,JaredTwhite,Jared White,57238,-1.0,293,-1.0,293,-1.0,293,295,346
bf29ca86c87ce4f4a6da13ac2a94a92a,Charlie,katherinecart,Katherine Cart,57245,-1.0,294,-1.0,294,-1.0,294,296,346
0d06e1421e41f265287113699b5a8dae,The Second Missing Link,mdmiller53,Michael Miller,57249,-1.0,295,-1.0,295,-1.0,295,297,346
11c080f3f5f5f03f201a067d1cef7aeb,The Last Years of a Mayan Princess,JPRoarke2,JP Roarke,57287,-1.0,298,-1.0,298,-1.0,298,300,346
3a1b4b7f372dc0305b13a40af2971f73,"""Lock and Load""",nickgallup,Nick Gallup,54767,3.75,85,-1.0,101,-1.0,101,101,335
f28c1efb7b2af667cdc8fa058994a744,BURY ANOTHER HATCHET,rnitke,Ronald Nitke,55331,3.6,89,-1.0,102,-1.0,102,102,335
492f342b40784197d06bf73ec8d300a8,falling like stars,normanbelanger,norman belanger,55124,3.5,92,-1.0,105,-1.0,105,105,335
d5f17b7e38db399f5860c492f608220b,A Dog Will Always Show UP,Kathleen,Kate C Gaston,55281,3.5,93,-1.0,106,-1.0,106,106,335
bd6fcadca448074ccc3d042db224a530,Holler,walterbowne,Walter Bowne,55371,3.5,94,-1.0,107,-1.0,107,107,335
3dc521ada5f51a92f9f57a0acfa66b9c,On the Rialto,finnbriscoe69,Finn Briscoe,55402,3.5,96,-1.0,109,-1.0,109,109,335
3c78e0de8ed3dcfc144f355144628a1c,Let Nanny Sleep,kenkapp,Kenneth Kapp,55249,3.5,97,-1.0,110,-1.0,110,110,335
8d1cf434d2bb8f22abdef31c27081584,People Like Them,anneparrish,Anne Parrish,55516,3.5,98,-1.0,111,-1.0,111,111,335
28c589d3aef168e816521f2c39113a1d,She Walks Alone,jodyhadlock,Jody Hadlock,55537,3.5,99,-1.0,112,-1.0,112,112,335
68f25a1ef7bec16d26c5281ddebd5d2c,Julia In Bloom,aambard,Alberto Ambard,55554,3.5,100,-1.0,113,-1.0,113,113,335
82e0ddaf35984ec3337ac00b90958f83,The Rotation of Planets ,Fancydelic,Lenore Gusch,55638,3.5,102,-1.0,115,-1.0,115,115,335
b387496cae99aae9e2e9f9aa5728feaf,The Gentle Cycle,jacquelineschaalje,Jacqueline Schaalje,55354,3.25,111,-1.0,120,-1.0,120,120,335
34883fe32d449b05003331caf7d79949,A PLACE IN THE COUNTRY,Pschuneman,Pamela Schuneman,55313,3.2,114,-1.0,123,-1.0,123,123,335
8f92328bdbfa6776a65c15e6ca3c846b,Of His Mouth,qqqtote,Tote Hughes,55362,3.2,115,-1.0,124,-1.0,124,124,335
97ffcdb96e5866b0ff9a9a53c6207829,Goblin Man,KarenThomas,Karen Thomas,55519,3.2,116,-1.0,125,-1.0,125,125,335
c4bd9d2b358c99484df26a5507d56376,Closure,luanoconnell,Luan O&#39;Connell,55348,3.17,118,-1.0,127,-1.0,127,127,335
3177336ebe196ebf179fdfa5acce0484,Nails,meganswenson,Megan Swenson,55453,3.17,120,-1.0,129,-1.0,129,129,335
afb0fa7429909855f519046d27c2eae9,"I Know Thee, Stranger",fieldsdl,Dan Fields,55106,3.0,123,-1.0,132,-1.0,132,132,335
baaa789f9fd885cad9d67c2ab92d8bd9,Garret and Louise ,joshellis,Josh Ellis,55139,3.0,124,-1.0,133,-1.0,133,133,335
d57533fb54cafc1b717b51af76b4580b,Mystery at the Kalevala,olemacthedog,OleMac TheDog,55229,3.0,126,-1.0,135,-1.0,135,135,335
edc23c68f7bddf3219cc371e915c7ee5,"Astroglide on Toast, Please",mnemzow,martin nemzow,55279,3.0,127,-1.0,136,-1.0,136,136,335
74393f4ee5d9d2083bc47e7221f1041b,Shirokuro,Mattprewitt,Matt Prewitt wagener,54804,3.0,129,-1.0,138,-1.0,138,138,335
b626038631c53193a2b51a8bac05d21f,From Bourbon To Wine,melissawaugh,Melissa Waugh,55512,3.0,130,-1.0,139,-1.0,139,139,335
79c4f9d5fd9e02b09d00bab1836db5c6,The Emissary,wmrockwood,William Rockwood,55545,3.0,133,-1.0,141,-1.0,141,141,335
762cb372c7959a848617a365a62d5c47,Nice Guys Finish Last,chandrika,ravibala Shenoy,55582,3.0,134,-1.0,142,-1.0,142,142,335
b5ceee0ba7f4aee5ffc4f1db3cca62cb,Ditching The Ache,mikeneis,Mike Neis,55587,3.0,135,-1.0,143,-1.0,143,143,335
a212a9b13fd8e6e4e88812d08bb81c3d,The Cat,katayoonsalehi,Katayoon Salehi,55623,3.0,137,-1.0,145,-1.0,145,145,335
98e2f35e852b588fb47992e1c765e917,Space Ferry Trip 23,grubbde,David Grubb,54798,3.0,141,-1.0,148,-1.0,148,148,335
a815fcb9dfaab4593571b19e14acdb72,Chainsaw Redemption,misrael,Michele Israel,55179,2.83,143,-1.0,150,-1.0,150,150,335
799766bf377017552f866bb0e8b69901,The Pinkish Herring,Ominous,Sohom Das,55560,2.83,146,-1.0,153,-1.0,153,153,335
d272708442fad1adba806eb5fdc9bed7,The Lady on TV Makes Me Feel Bad,brianneagnizle,Brianne Agnizle,55626,2.83,147,-1.0,154,-1.0,154,154,335
fe4422de2d50c9426f5dec65b0ee850e,Compas Digs In,frankkavanaugh,Frank Kavanaugh,55349,2.8,148,-1.0,155,-1.0,155,155,335
4fc2c80804b5899744673603b4372eae,A Lamp by the Side of the Bed,francesstrickler,Frances Strickler,55350,2.8,149,-1.0,156,-1.0,156,156,335
b32501f9dc1f46fcd4d0d032276d15ba,Fairy Tale,MM3Quick,Marshall Howell,55113,2.8,152,-1.0,159,-1.0,159,159,335
7625b52f3edcaf20a9f72fed8275d5ae,Lela,lorrainebridy,Lorraine Bridy,55392,2.75,153,-1.0,160,-1.0,160,160,335
871db6bc07d2aab20d0d8679fe8aab8d,Thin Strings That Bind Them,thedorffj,Jonah Thedorff,55598,2.75,154,-1.0,161,-1.0,161,161,335
48e796f491c45b79f0d9304786772415,Feathers,bamendol,Benjamin Amendolara,55677,2.75,155,-1.0,162,-1.0,162,162,335
118ff1c3088d18e57e3a8c14c8afe399,My Downward Spiral Towards Motherhood,alexismc,Alexis McCauley,55440,2.67,156,-1.0,163,-1.0,163,163,335
cfcfa4961bf0db9ae47b564e8079df8c,"Ben, and Mrs. Robinson",loganzelk1,Logan Zelk,55487,2.6,160,-1.0,166,-1.0,166,166,335
903df21bc688d54077fa4eceb1097c5b,Baseball,jimgilligan,Jim Gilligan,55505,2.6,161,-1.0,167,-1.0,167,167,335
23aa5fafc411934864bec30056c10801,Mother,codytoye,Cody Toye,55576,2.6,162,-1.0,168,-1.0,168,168,335
ca8b9ddd3d6c329595a4edfeb3cb5429,Superman,lindaspeckhals,Linda Speckhals,55590,2.6,163,-1.0,169,-1.0,169,169,335
ec0569b768661ff0711313e4ea963d96,# Me Too,davidanderson,David Anderson,55608,2.6,164,-1.0,170,-1.0,170,170,335
dce7d8c5230e91d673dce4aa9d6af91c,Ascheen's Pen,Define,Defne Sarıöz,55172,2.5,165,-1.0,171,-1.0,171,171,335
9d683092f932ab145455f09980ff666b,Equinox,richardherring,Richard Herring,55243,2.5,166,-1.0,172,-1.0,172,172,335
8a0adadb456352a39256666178fe5dd4,All the Lives we Take,MR_Shannon,Michael Shannon,55454,2.5,168,-1.0,174,-1.0,174,174,335
b00ab84ed15a6e0c65d2e0a9875ca1f2,Between Two Foothills,juanpablogonzo,Juan Pablo González,55287,2.5,170,-1.0,176,-1.0,176,176,335
409f3828b01c56c75472eb00d700ee9c,Brain Trust,Genceman,Chris Jones,55174,2.4,172,-1.0,178,-1.0,178,178,335
b2be25324e60faf148b7225b6a147d5d,"""Where the Stars Snatch the Troubles from Your Soul""",mikeslagle,Mike Slagle,55502,2.33,174,-1.0,179,-1.0,179,179,335
b2f5ea4185138a2a8fdd07fbd5f4d7c4,Two Black Stones,aventura,A. Ventura,55176,2.25,175,-1.0,180,-1.0,180,180,335
55f4c9e3e1ecd82984d7a82a50512ae2,The Cell,Karamelprincess,Vanessa Scott,55586,2.25,177,-1.0,182,-1.0,182,182,335
78423298982af2b76e9150722bb45456,Lost And Found,Quintet32,Brian Bird,55359,2.17,179,-1.0,184,-1.0,184,184,335
818cd3eba08a3959ba4bedb75c6a6bc4,The Pear Trees,alking,Al King,55306,2.0,181,-1.0,185,-1.0,185,185,335
2776956e1eb04d0c465ec78b8d4d3854,Celestial Oude,SolTruthElement,Bailey Glynn,55160,1.83,183,-1.0,186,-1.0,186,186,335
1b259a53b2e2be1d8f5b7538103d659b,Recollection of Hallucinations,WannabeWriter,Serena Wood,54799,1.75,184,-1.0,187,-1.0,187,187,335
f899908b2f20e185687b0a4cee9722b5,Even Bigger Than This,nwassenberg,Nicholas Wassenberg,55186,1.75,185,-1.0,188,-1.0,188,188,335
3f391e05b7e176262839005e02b2d52a,Here,hannahcravens,Hannah Cravens,55352,1.75,186,-1.0,189,-1.0,189,189,335
0057a1db972a570a8bb23e63837060b3,The Execution,lettieagee,Lettie Agee,55609,1.33,190,-1.0,191,-1.0,191,191,335
8d15b824ca502a477ac156ebe352ec3f,Blotch,piercewoodall,Pierce Woodall,55540,1.25,191,-1.0,192,-1.0,192,192,335
c2ecf09fc95bd3b3d4602519ab77fd7d,Atlas Terra Rise,rafaelpolanco,rafael polanco,55709,1.0,195,-1.0,195,-1.0,195,195,335
ee8ac146d5c4924afa0e46ae428840ff,The Pandemonium Project,kkain48,Karen Kain,54762,-1.0,197,-1.0,197,-1.0,197,196,335
e4339e44356abe0f1120ddb498165728,The Palm Reader,sarafra,Sara Fraser,54765,-1.0,198,-1.0,198,-1.0,198,197,335
c1d5bb4faae25c5a906b5cc9fa004e21,A Fool and His Horse,turnerblake,Turner Blake,54774,-1.0,199,-1.0,199,-1.0,199,200,335
0ce67221ecaa599f5f7e64bebfeb8757,Hazard Lights,ryanwmerkley,Ryan Merkley,53971,-1.0,264,-1.0,264,-1.0,264,301,331
f75737281a9c99e28e276f6a5c2ea41c,"It's Not Easy, Homer Bohmer",RMByrnes,Ryan Byrnes,54390,-1.0,299,-1.0,299,-1.0,299,302,331
fe5d4f71c496794eb504d6259e9e056c,The Gilded Age,jamiecooper,jamie cooper,54652,-1.0,313,-1.0,313,-1.0,313,303,331
03b90b9e42d7de1f1b47b729fa8018d3,House Call,joiedozpat,joie dozpat,54389,-1.0,298,-1.0,298,-1.0,298,305,331
226ca2fc14972625df291494c0bac19b,Black Cigarettes,wwhitten,w. whitten,54421,-1.0,302,-1.0,302,-1.0,302,307,331
ccbf1e39da5f6d65d2061e7bd4d204c9,Dirty Girl Diary Misadventures of a Sexual Anarchist,vat2101,Valerie Taylor,54135,-1.0,278,-1.0,278,-1.0,278,309,331
a292eb6296276cefe737a14e6db5a053,"""ASPARAGUS""",MervynKaufman,Mervyn Kaufman,54311,-1.0,291,-1.0,291,-1.0,291,310,331
f2de2dc5546e94ac2e6483212f182969,Little Brother,LoraineF,Loraine Fick,54039,-1.0,272,-1.0,272,-1.0,272,311,331
05bd09085423379a5000e6bf8f18d20b,A Show,helenmatthews,Helen Matthews,54170,-1.0,282,-1.0,282,-1.0,282,313,331
b697c2bb968a89aa897ae461e4cf9943,ART IS NEVER FINISHED,randallberger,Randall Berger,54000,-1.0,311,-1.0,311,-1.0,311,315,331
95fb776d7c96085b4496ce7e11020a09,"I, Monster",paulheinz,Paul Heinz,49822,5.67,4,5.0,2,4.65,1,1,306
3731b58e5bc07e645177d3c2c4876ae9,"Someplace South, Anywhere Warm",absolomjhagg,Absolom J. Hagg,49628,5.0,23,4.83,4,4.54,2,2,306
7eeeb9be1c4a2809219a76e5811964de,Among These Very Trees,valeriecumming,Valerie Cumming,49302,6.0,1,4.67,6,4.35,3,3,306
2eb88ae6b1c9409e0bd7d633dc5305bd,The Girl in the Leather-Bound Notebook,jennyb,Jennifer Belardi,49668,4.4,56,4.42,15,3.81,4,4,306
281b339f386f2069df9db56385277015,"Private ""I""",chrisbelden,Chris Belden,49589,4.2,76,4.85,3,3.77,5,5,306
dcd55a2bf4b5e93c10a668c2fd46a08c,Some Terrible Beauty,lorahilty,Lora Hilty,49553,5.4,11,4.55,9,3.67,7,7,306
71616d8b00f322a89d056e1031136feb,Ghost Floor,katherineenggass,Katherine Enggass,49759,4.33,64,4.82,5,3.66,8,8,306
d73d5269e83de3e1b79b82b054efeb0e,Gomorrah,benjaminschachtman,Benjamin Schachtman,49333,4.17,83,4.38,16,3.6,10,10,306
abecfc370e7877f3ae5a0f79fdfadd24,The Chrysalis Center,OhKelsey,Kelsey Tressler,49466,3.0,192,4.14,23,3.58,11,11,306
7644cd9a4735e2315bc75101a7a7002b,Funeral for Max and Greta,lukedecastro,Luke de Castro,49654,5.0,24,5.17,1,3.51,12,12,306
d1edcc2c82009aac582a46a496f3de3d,Las Meninas:The Alchemy of a Life,janetschneider,Janet Schneider,49180,3.0,197,4.14,24,3.48,13,13,306
db7a63d08039f50121679f17a9956788,The Religion of the Rich,llbabb,Lorraine Babb,49139,5.5,7,4.42,14,3.47,14,14,306
0fc07e29722a343678988f86bba57518,The Book of Jeremiah,juliezuckerman,Julie Zuckerman,49438,4.8,31,4.31,18,3.45,15,15,306
493c2b8ed911b0c37ba56736b5d77cee,Ambitious Orchid,charlesalden,Charles Alden,49658,5.6,6,4.54,10,3.15,19,19,306
