sentence	label	docId
He was beyond thin, gaunt; a stick figure almost, stoically positioned near the 30th Street Train Station on an overpass spanning a narrow stretch of the Schuylkill River	1	e3f4a4437eaaf7f06b188b199d367b33
Nicole's hands are a flurry of self-righteous effort—silver bracelet and hippy bangles (covering self-inflicted cutting scars) add to the racket of the search	1	31630825b043f064e6a8b97f6f66e668
Becky, having just helped herself to a packet of instant oatmeal from the pantry and a generous handful of strawberries from the refrigerator, deposits the used bowl in the kitchen sink and lets herself out the back door to run to the Trailblazer for her laptop bag, in the process of which she discovers the pretty corpse that lies next to the back porch	1	aeaed08c4d0d1f6ca279026ef0993983
The mixture started to hit as Noel passed through the gate and into the park	1	4a13e073d9d06f224c29e8dadd021b11
Toward the end, Sherry became a stay at home mom	0	ead68fc5ff79ceef3c2f9c9ad2d48d04
My brother Tyler was sixteen when he killed Mary Ann Ridenour	0	4be6f5c0c86674cbd8659e71e2e5ac6e
Nixon reigns in the White House and my ass sits in Vietnam	0	183cbd38b63fb2dc2bfa35b9fbb8a178
'How much does a taxi driver make in a night?' Was the first thing the man said	0	8a219c049fa9f3d6000934bc99bbd032
Hazel arrived home from the veterinary clinic to the apartment she shared with her boyfriend	0	2a2ac7379da8735019d2293f68eb82fb
'He makes you stay late	0	982c1898dd42801630bde3f7aab3891c
It was two days after his father got arrested when Elijah's mother finally lost it	0	38707d0e54d5a8eab81310fe03de4baa
By the time the clown arrived, one of the children had vomited up ribbons of neon-colored frosting from too much cake, two were in a sugar coma on the oversized beanbag, four others were glued to the viral video of the Vermont newborn triplets farting in unison, and my daughter, Beatrice — the birthday girl — had her right arm jammed into a length of irrigation pipe in the backyard where she'd been trying to retrieve her birthday gift from a year ago, a Maine coon kitten with one eye the color of lime green sherbet, the other a sky blue marble	0	0a3b0b2245f085a0cbb81ff61a1cdfa1
The grocery store's curling neon letters glared devil-red in the frigid night	0	da528caf49edc5a15cf4097d21fae530
As far as she could tell, he lunged to his death	0	40fe81e5348cb3f3d93b32f8f7e9c93c
Amazingly, the apartment feels fuller with less in it	0	4d8b50378659a3d6f710825fcdc8f208
A loud knock rattled the door on Clayton's brand-new travel trailer	0	d820f9ea2674f3bd9c7ed208a70eccaa
My nephew takes pictures of dead animals with a disposable camera	0	0e6f8b5c30d36fcb78a9c7eba16b3af1
Weird to think that of the dozens of women walking the concourse near Andy Dirkson one might be his mother	0	4f98fe38c2343dd0c89d9e5db837965f
'When do you think it ended?' 'What do you mean?' 'Was there a day, a moment?' 'What are you talking about?' 'Us	0	c63e6fdfb8f5cbb20ae813b3f7ce23d5
At Chinese New Year my mother-in-law opens her twisted mouth	0	c8256703ee25e889990e8ca1e0b6b64c
The concert hall was sold out	0	ad43e0e53cd85457e061069b1de5ba15
Julie's boyfriend Mark was good friends with his ex-wife Marissa, which puzzled Julie	0	094c82188e357e49bbeb55849ce461bd
'You are here for a reason, so own it	0	45cbd91b67b8b49d616e2a7119d51967
Hawk Middleton flew the Ag-cat straight into a headwind looking for his wife, Kiki	0	6378f5fcf9c25e12fbdee5bc01ee1b36
'Physical intimacy is often available only after emotional connection is made,' the counsellor said	0	4e3621facf8440ed1bf48641c00c23e1
Uncle always lived in the other house	0	57db3c6435c425d9a89520eb7980975b
This all started when I found her on the Internet	0	5ed2bf94a3a31015ba88da10838a38f0
When Rydell Cooper's girlfriend Lissa broke up with him on a Friday in April 2012, he reacted badly, some might say petulantly, and shouted words he would later regret, including fat and liar and big fat liar, sour inventive induced by his estimate that Lissa had cooed I love you well over a thousand times during their two-year relationship, falsehoods all	0	20652d53a240a954531206c5141d33ae
It was that morning that Celia had decided, at the age of 45, she was going to retire	0	bcc67080aa8361337f3c3ec8add3a88a
He sits at the keyboard and types	0	d2ae4eba1afc5323ad151d5967f5b188
Jack watched the swelling pool of milk as it flowed along the grout lines of the kitchen tile	0	f9d6d0599b203f7600e1047aa9d67dfb
That morning, we rattled west down Highway 60 in my old work truck	0	665bbe8762451301b1fc915ca674ea13
The white, square tiles lined with gray-blue plaster covered the floor and walls of the AllSups women's restroom in Menard, Texas	0	224749a921439e0e574e14e3440b1c63
Gramps says bamboo fishing poles alone is ample proof, but to further reveal his true nature, God made the catalpa tree for growing fishing worms	0	c0dfee6227afb670eb1d2c5c11c7a9ea
He'd appeared out of nowhere	0	2cea2bac4c313439d53c215927decaab
No breeze down here on the street, but above me it catches that big wind chime in the cages	0	473f6d58b689a131e9a9db7162ab0354
Of course, 'love' is the answer to all the questions these uniformed imbeciles are asking me	0	e524169c2d75bbfca0cf9f2fe152ce40
The tree in the morning, there's only one, and only one string of lonely, pale lights bites into the needly branches	0	27050128f893f624a3d0ae97de702a36
The persistent rain this morning is the offspring of the raucous storm that belched thunder, spit bolts of lightning, and drenched the area overnight	0	a3afdc1660f4f45e760e8471add1052c
Every time Rex heard the song he flipped out	0	b99e558629afdc5f5c2551fd4f361189
My romance bubble began bursting and I realize that again with Kendall	0	4e636d5d4c486eec577a5ad11f63119a
Bowman's Corner had not seen his like before	0	2251779fc90a136f502d39ada3ecd2e3
You will remember this	0	89b4b53e191d514af928907ee77ee941
Linklater paces at the front of the classroom holding a coffee mug, eyes on us - his detainees for the afternoon	0	e2e0cba9337c306095244c720af66291
Room 3b was a room to be feared	0	246fb1a750e274f557f3457befb5c0fe
After I told my mother that I was gay, something changed for me as well, although I had known it for five or six years already	0	ff2de0e3ec879291c499265d947f72ac
A long trip getting past the high-school where kids cross the street in the morning slowly	0	1f4fb80aed0c8d0df3f87a8b78967995
I sat down in a booth in the exhausted diner	0	34b57cf81c27efd3dac5a261317b0a66
We decided to use the banans even though they were getting brown	1	958a428c62583e1ee54ca86db62f1d11
If something concludes without ever beginning, does it even exist at all? Or can something that never was still somehow cease to be? Can something only have an ending? This story is not a story	1	dfe3c81641dfdd22df5e372837ebad43
The road to a private prison in Texas from San Marcos, California where they'd all been arraigned on charges associated with being homeless was not paved with anything that even resembles gold	1	cd140b83579232a8c93bde8d2518d72c
In a city still fresh from a ravaging, the king and his advisors gathered around a large table in the castle	1	c14a7f1fbeb30322aae866c922e956aa
'I'll meet you on the other side	1	253541360094b1711a554bccade6c2d0
Around 5 o'clock in the morning I walked over to the drug store on Fremont	1	d5fd58836b779ce6ad552076c9d7e19f
- Lord Almighty, oh sweet Lord, do not abandon me, as I am the sheep that lost its way	1	d06fbfb776c2f428c7cf422fdedff2c7
Constant shouting was an unbearable sound	1	66122bb0e00f3bab763453d474580d41
If you intend to write a story about a woman, know that you will fail	1	96c25fbbb5c4bd50585fb64b187a1170
'-- thirty-five year old, Michael Vesk, is just one of the hundreds of victims who have spontaneously exploded this month because of the moths	1	7fcb4249fd1a2d3c04dccc62429d7710
Michael frowned as soon as he left the line	1	59590c23fdb3b3f6e89ebdef8ddc491c
Afghanistan was a place that Seth Smith would later try to forget	1	220193b51d3251a32a24140a7d626592
I'm in second grade and I'm going to be eight soon	1	47e0db8606d96f336c2bf1459a365ab9
We were celebrating because Bernard had just gotten out of the W-3 ward at Michael Reese hospital	1	bd91c23d8ff13fbfedbdb2e3588ffb3a
The coming New Years' holidays forced Serega to work as a night vendor at the Christmas tree market	1	8ef239c519c9fc42824a9c07fc2f4559
I write this sitting in the kitchen sink	1	f928902797eb667dd6649226651d2b98
The apartment was small and had a faint odor of urine and mold	1	e2e08c4dc1d5dce293b7fd6fcdb4e663
Most love stories start with the couple's first date, to signify their 'love at first sight' moment	1	9aa1bf5a4561a7a43c1c26ae88d42c7e
When the Jehovah's Witness' came to the door with their pastel pamphlets that tell about how the world is going to end in fire, Mary's father would wonder if they've looked at the sky lately	1	21bc80ff7459dc60581b90fe1c5c698b
I woke up early this morning, at about 4:45 am	1	2749273998b1d4a5ed70753eeb429b8d
At 4:37pm the east side tavern serving twelve different types of fish stood empty	1	45ae0599ab1d8c7bb60c3a2b5a87fc29
Henry sat on the splintered front porch, pulling at a rusty nail protruding from a rotting plank	1	16421e18fb0d1d00de2f724c9fb909f1
In the late 20's right up to the mid 50's the building that was now the Stone Hill theater was then the Stone Hill orphanage	1	1f6946b397cd2b855c2f0dca4945c4d2
On a crisp fall morning, Aaron Kessler was relaxing with a cup of coffee when his phone rang	1	d52880e7edf7062e2904342e9c8736c3
In the ICU, eight bays surround the nurse's station	1	b1bf22009c4577953622022102046288
A wave broke on the beach, discharging the dark menace of the Atlantic	1	a968c217a5979bd0bbe262f8c77b3aa2
Here	1	34e3794826ae69bf28d98225be9eff79
Jerry Dean Wilkins picked at the fake brick tiles that were searing an imprint into his calves	1	e885aa3d433871273d64e0d059706e4e
Clare followed the scent of freshly ground coffee into the kitchen	1	e3f88e2b608a1a90f2d09903c54e839a
A week after I found my brother lying unconscious in our family's barn, it snowed for the first time that year	1	459210304fcd818cf9db1e11d8a1182e
'Come quickly, Eddie, come quickly! 'What is it?' I shouted from the gallery	1	99346e5f28be09b21d3559cdb6c83234
It's all so puzzling, she said	1	d8a179c9f0d1cbf78989791eb75fad8c
In a 20XX interview with 106	1	c660d368432b1676559b3659b51147f3
At three in the morning, Annabel woke up alone, wrapped in the laundry smells of Richard's sheets	1	4a19aaa2d0b486a28bb5efbfca9cca41
As a kid I always had this innate need to stick to the background and not stand out	1	9fe8f54bb85356fb869090815ecf10f8
He pulled the old hovercraft up to the edge of the crater	1	da014a1f075ab549e72340b167dfec88
Lilia walked 7,392 steps to and from her apartment on an average day	1	470990dbe17e35b24867f3f08fb9b58f
The White Light fell from the midnight sky with unvarnished intensity	1	ac1ddb417d15a19bfbeab5e00896e5ec
A pall settles over our Impala as we pull up to the house on Tangley Street	1	a98f30b10ccd5fde31a1c7db674e083b
Did someone leave the stove on? That's always my first thought after noticing a giant mushroom cloud of smoke	1	f29baf958f49bce4ff53a393467d4c52
In a time of great political strife and treacherous struggle, the loyal Macbeth defied odds and evils to protect his country and serve his king in war	1	80bd38cb051b908bb59733ad4851c1fc
Saturday morning I am out gardening, turning the back bed, getting ready for fruits and vegetables, when I find the hand	0	d90a40eeca7c2c29e112d34078222863
Prologue: Be advised that dead bodies may not fully resemble the people they once were	0	40c43d05d45b6150da6e84b17205780a
'Jiro,' sang the woman's voice, 'wake up, Jiro	0	0391dd8457517e1f76fd783a6307b35f
1	0	e21ac2828d56c75da9b58fe991cfa8e6
I met Amanda at Foster Beach, the week after I turned seventeen, halfway through a three week stretch that would eventually be remembered as the worst heat wave in Chicago history	0	5ba2dcbf164ce186c9dc8d60760be696
The men we met at Cachito called us girls or sometimes ladies and also chickies, broads, biddies, moon-faces and jailbait, but not kids—never kids	0	d973bf5ffdbc45b0069820bf4205b503
The vinyl burned the backs of Arlie's legs	0	d1f05c7be464db3fa3711be2bfbf5ac7
The morning after the break-in, Harlan knew he would have to buy a gun	0	9c5495f648ab4f60fcc3fd0bef44d400
Even when you weren't garbling out a brace-face sing-song, or transposing wit with nonsense, everything you said was battered and fried in the thickness of giddy teenage angst	0	8388524364d35da5a9d5b7693bd59187
If it weren't for Muriel Serene, Gladiolus would have been much like any hamlet in the Florida swamp	0	764be5ae73ff1db72a1d82e32b633f2c
Ingram's first time wearing the beagle suit was in a windowless office in the bowels of the stadium, two levels below the refreshment stands	0	cdd381998dc7a11041f4b77586d3031e
Sarah and Warren ride in the back of her parents' rental car, a white monstrosity with a maroon interior and electronic everything	0	24acfb4c8d381e554e0c5e3f8bbfac76
I share a house with the person I was yesterday	0	65ef13522736c6d0f34dc0537c741451
I'm stumbling and worn from a controlled blood loss	0	0809809111fb6c3e61e32b1443a576f3
Bea pulled the copies out of her typewriter, one for Miss Leopard, one for the files, and let the switchboard know she was going to lunch	0	fdddb4af74505ad7b55736025d072902
This is what his mother tells him: 'The night you were born, you were almost not born	0	c24c50c5c0258a4034255334bfea79a9
The guy sitting across from the battered wood overlay table is the first person that I have told about the cancer	0	dd945598212f0fbf99a5dfc1aa2317de
I had to squeeze Mr Pritchett into an already full afternoon, not uncommon in the hospice world where remission flakes out on its proposal and becomes more of a one--night stand	0	fe03574989b6e447b4e247efcd5f9da9
Marla worked hard, grimly determined to get the hell out of her dead-end job at Abel Glass	0	2b0910e9fd3e3dd76f903ae20b32046a
In a town of one-syllable names, Jonathon Remington Foster stood out like a beached whale at a walleye tournament	0	f3a513b4662d69b7015579acef35f680
Out in the round corral, under a punishing high desert sun, Hector is doing what he does best, getting acquainted with a cantankerous young colt, building mutual respect with calm, persuasive commands, aligning himself with the animal's unique temperament	0	78672eca28852477a2a7824c27550758
The doorbell	0	ebd1bdb11605aa0b6f2c77e346709717
Reeves took the train out of Richmond to Baltimore to avoid the hectic drive	0	85c4002b2d70daa5cd7e289b72926458
Bastard	0	a5694c122073ced71dd32eae0e3c08a6
Vertigo: benign, positional	0	ec7c726a36b071e0804ffe6ee3a2eaec
Lift	0	7e5d17aaf5f87100ff00b04d1d6d6f3d
When our son tells us he is getting married, we are in the kitchen, preparing dinner for the annual neighborhood party	0	9554de115a7a09ea68b7753b481a66c4
There was once in my life a dancer named Natalie	0	7a3bb4c2f03b186b23690f37712685ce
I remember that day as many days: the day Rebecca died, the day I was unfaithful, the day those dogs went mad and danced in circles, when they bayed like a miracle gone wrong had turned them demons and snarled like they'd never been tame	0	3d3a533f9a458aa31e067e51ea5abf0d
These are things I know	0	c5ad6b6715d21b7f8176ae101b644405
I hear Frankie's voice reciting a Sinatra lyric when I'm doing yoga or trying to meditate sometimes	0	97737b16f9b61a5278b6a6485e0e3b11
Nineteen and married	0	2bb13c506a649d783f0cebcecd0a82d8
For once, it shines in the future: success, yours	0	deff149aace3aaa03aeb8f12907bee68
Fiona Bruce Rankin sat up in her death bed to better eavesdrop on her son's phone conversation with Rose Kennedy	0	b272cbd6f6e88a6b40b891be005bd321
I limp along the jagged edges of the crowd	0	47df41d460cee212a6c5026e47214725
Uh-oh	0	1bb920b0f53c10ea1378f9d2a70e4014
The juez introduced the children to the kin they had never met	0	2148bfb81967848f6fda377472efab8b
It's three-fifteen am, or thereabouts, and my girlfriend Kate's in the truck, sleeping off a long day and night of watching me drive	0	8cd18416c431d4b0ee129dd6108fdd21
A Rottweiler stands in the fenced training enclosure behind Homeward Pet Adoption	0	fd99cc5ee1193116a7554318edb38fdf
'It astonishes me that the memory works like it does, like one of those holograms you used to see in old science fiction shows: it's a network, a tenuous spiderweb of random events held so delicately on a single frail line, a wishy-washy electric cable buried under decades of settled mud and clay	0	f9f3b90a489016796b6aed50547342dd
When I was ten, I traded my younger brother Bob, then seven, for three deer legs and a dead snake	0	ebda0da26016f1d4207db78339edea9e
You check your list	0	4396ba7886a51cb46ace3b6baaed0327
Jill waited for Eric to turn around	0	cb1f9bc9e4eba7896e5d9b0976620e95
'They're books,' Sybil says to the boy	0	f38c7d3d75f0fa94ffac4a739ba87b11
The sign out front flickered at night and didn't light up at all during the daytime	0	f07c3dca2d0ad32fd3868e4570d9886a
Rubble masonry	0	72b57fd8a1a627870e01bd62b0c2227d
Every afternoon, after studying for hours in the college library, I step off the city bus and my dog sprints the fifty yards from my house to the bus stop	0	39cb297da7dc5cffa1f1af3b6dbb99f4
Tyler Brooks was eleven and lived in a small town	0	d2084ee492aca3a91b2f0b63a788ca84
She feels the emptiness of her daughter's room	0	88508f5dcae21176b0109a3e200d94e5
Three days had passed since Erica last heard her sister's thoughts	0	244d1adf7ca9b92891039a58cb1fe65a
'Well done, Sally	0	a73bf5976a0aba60e279d2394a941a8c
'How did you get that scar?' The man leans in a little too close to study the thin, winding welt of skin on Kali's jawbone	0	4a90382b2b5009c62d3062e3aeeb5654
I didn't really know what to say	0	73149ceedf4e47e4c286e2ea81d91989
He passed on the chance to go to Denmark because people were always saying how rotten things were there	0	5e4cf97deb1f29afa7f740285063cb35
I am trapped in a corner by a guy who smells like curry—but without the gentle coconut undertones	0	d819cabe382b23b14ec82c131158fd32
Lately, I've woken up with an immediate desire to have sex with something	0	a7476fa58b4a795c24a51e19a668753c
The dancers line up in their green and yellow dresses with the big ruffles around the waist, taking tiny steps to form an even line	0	9450605363bcdcd8d2f0aede42b05cda
He drives fast, dangerously so, clenching and unclenching his hands on the steering wheel, his mind a torrent of images and barely constrained rage	0	8d0c8252bd16914c4c1f0feac4e0e35c
What she once basked in terrifies Elizabeth now; she will take it, it would be cruel not to take it, the two-hour phone call of tears and despair from a friend over a break-up, a loss of a parent, a betrayal of another friend, events that break crucially into our stuffing, the soft inner workings of human malfunction, but it scares her; her once touched, once hopeful voice false while her unflinching, unbearable sound good judgment comforts the human; what was once alive as she spoke convulses inside her converting compassion into varnished ornate caskets, words that hold soulless solace	0	45bb9fc76863a73477a411a5bad2b02b
I lit another cigarette	0	fc7ff995863dc8bb60f22dc2dd396319
I have always said and still believe, the devil is a beautifully sexy woman with the stamina of a 20 year old	1	7d2012c780a13543ec4366c22864751b
The thing about a breakup is that the word alone bears a resemblance of perfection in that in truly leaves a person broken	1	32ebd1189335b71c9c443d084e56dc75
They lived in the middle of dust-ridden plains, two miles from any house or town	1	8a51062fe297db1b74ef6b3f2bcbe35d
I received the call just after nine Thursday evening	1	4db63d749fb393fd04877f488e1bba61
I did not know there was a spectrum of sight beyond that of a haze that looks, at times, like a curtain of blood	1	485fc29f606add5fa684003c9e49e812
Rose was in the back of Dr Clark's old green and white Ford station wagon	1	13a3a9b36879d62a1547c3dfb99a7a17
Since the last dinner party had been held at the Handley's it was decided that this evening's meal be hosted at the Bryant residence	1	6faabab5222ba2015453a168260d0702
I didn't like her from day one, and it may have been even before that	1	c22c56d599e6f92382bd83a18c21123a
Steve Renna was absorbed in the impressive, modernistic CES	1	2d359e086091c9f7cc76b2bba959cabf
Nobody knows I understand human speech but just can't speak it	1	a886a16e25bdde9e52083feeee1db5b4
It was one of those days when the scorching heat of Delhi meets the first shower of the season	1	1857693af78e25eff735aca50307a366
I felt a tingling sensation starting in my toes	1	7823896ee5ff02a598eabf2f367d97e8
Middletown is a sleepy, suburban town where most people know each other by first name	1	091f3e96c62e48da4eb54ccce3b31f89
He would wait impatiently for her to come home	1	595a560aa8704a2c181642e7753ed462
In the morning, I try, but my wife won't have sex with me	1	7ac84d0476b8478830074d9c9eb45a58
A new morning awoke and the forest birds chirped and sang in the canopies while the sun poked its head out from the brown earth below	1	afb99061789274559ecd2c2f386b7170
It should have been one of those weekends that my children could look back on recall what a wonderful childhood they had - what a great dad they had been blessed with	1	f7923d4f61f6bc9a0e3adf3dd0545113
It was quite possible, he thought, that he wasn't sprawled on the couch in his living room staring at a random point on the ceiling at all, but was simply a fragment of a thought that someone else - or something else - somewhere else, was having	1	db47397ca30d8d0ee48d70983ddc483d
They did not surrender gently into the night	1	fd94d9dc2c7942e4b48ab6eb9e1589b8
'I'm telling you it's time to get up!' Monica whispered very loudly into her brother's left ear, while crouched by his bed	1	025a885f6d8ca7642fbb178fbcd5b297
I was dreaming again	1	01dba5ed59ed9f101be898d5e2cc54ee
Sam Bilox stopped and kicked a pebble out of his flip-flop	1	48556c2db0c6746d18115c25fd2bdaf8
ThewindscreameditssnowybreathasTheStrangeropenedthedoor,approachedthe frontdesk,andaskedDeacon'smomiftheyhadanyroomsvacant	1	0159b1039d9c07f9b270878af4f32f90
The back door swung open violently slamming against the wall	1	ba4be97c690efaf0a8d64775772fac9e
Allen's goal, at one point, had been to make the Parthenon out of Mountain Dew cans	1	617e4e493a165a76dd738e0b7a360837
Rickie and Buddy had endured a long day, cleaning and painting a rental unit for Miss Winnie that the new tenant was dying to get into	1	5115b64a71621b94d37165278a7b0c70
Let's say you are a Jewish female who measures 5'10'' like me and you decide to respond to the handsome man on JDATE even though only the top half of his face is showing, because you like his sense of humor, as he writes, I wish I had longer arms to take this photo with	1	16735b178c9999c7f644207384801967
Torn flesh and metallic tears streaked across the cerulean sky and Ernie Farragut grasped the awful realization that the shuttle Columbia had disintegrated precisely as Israel's first astronaut perforated the atmosphere over Palestine, Texas	1	0c41576a4f587580eb9fcc016a3bd405
Charlotte Day had never been fired before	1	284a85983bba1d15d82c90d15b459e33
'Are you doing anything really exciting this January?' asks the star-bordered ad in the paper	1	5c2f2e9d2b7aac0f41bec8a071f366b3
She's sadness and gold satin hair; it depends on the day which one people notice first	1	957f18bcb8a5e70088ea5cedd9ae8b6d
When you don't press too hard, the wheel of the grinder works on its own, lightly ripping through the window frame's ancient layers of putty and paint and shooting the particles out into the summer air	1	e6ac3a9867186427071c1e712dd207e2
I had no problem with her taking a bath	1	12101140128506d489fc0419abff73db
The minute I walked into my parents' house that afternoon I knew something was wrong	1	c77d91e341d666234006de7fbcd3e67e
Frank opens his eyes and sees an angel	1	172a2889537f096461e6d4f468fb97f7
I took art classes at UCLA, mostly painting and drawing	1	f766607b1af51fd5c638d94dcd65349d
Alexander Marsh goes through a box of condoms in a week	0	dc26b0699497875943b0654eb1997a55
I pop in Beethoven again	0	55877e65b56ede0bcd6f345cccc1758f
Jamie Joyner stands astride the casino floor at the Bellagio in Las Vegas and scans the room for a path forward	0	534344d90727a2aba8f18aebfa2a8c7a
My father has no sons	0	0d85f4c6a11d468d9444ef1b65e5888e
'You ever met the devil?' he said, just like that	0	913a3977feb398926584a11c731e626b
I'm a stalker	0	a5079cb5e4f8dda7a4235d1c58b483f6
Jimmy Chad got his driver's license at fifteen and then passed the test a year later only to give it back a year after that	0	baf33f80be5588fd6a16b02d32ed060a
Now she's desperate to be on her way, and all she can think about is getting to Penn Station	0	4afa685bd31dea4b12de2bef8762b206
The streets were not as empty as Rex would have liked, given the hour	0	3b971c1f44b8fcad9ceab0322d34c291
The Spit was busy, windy, and wet—every parking space filled as tourists, discouraged off the ocean by the clouds and choppy waves, scurried between gift shops and bars	0	9cecee090b205dde4b864f5d50b8414b
She comes into the kitchen while I'm scrubbing the pan from tonight's dinner	0	b62b5db1817cfadf0b46fa85f24a9f86
The wind blew day and night, a banshee call, wailing, shrieking, heralding death	0	bf299397ddd30753207424a6122ca51c
The mountain crest was cool with the morning's chill and the cowboy's flannel shirt was thin as tissue, yet he wasn't the least bit cold	0	8b235965c77e744937925a657291639d
Vapor rose off the watering hole disappearing into a cloudless sky	0	a9e6ce664a6250068170166bb1c16789
The man shuffled behind the shopping cart at a cripple's pace, staring at the ground like a horse with blinders	0	80b1a53934a93425ef6c6cbf3e3c62d9
When Elevator 5 went into freefall, Ozzy Ramos knew he was going to die	0	e47dc4b9387ffb59510f7a50a07be8e9
I have traveled to many places in my lifetime	0	2721631af56ae8e26e9e2a2babd58e78
Ray pushed open the coffee shop door, his fingertips following the familiar rippling grain of the worn Michigan pine	0	fabed06df2a0de7ac09a9f8f404edd5b
The only open door is the one you can't see	0	c65c16cfbc406cc0db5cd87f9982bea2
For about three seconds there will be a heaviness in the air that will press against my shoulders	0	b346c66a4787857748277b161ffcd924
The plan suddenly made sense	0	c207cb05877366d60537ae94a5d4ab3b
Towards the end of the summer the woman and the man went to the beach and brought a watermelon and a cantaloupe with them	0	3ada4f2ce18b08d6fcfc899e6c8abccc
My mother had never stayed in a place for more than six months	0	e24be450f85b0c37ee9cf881077916ae
'It's a sin to wear tight-fitting pants	0	0f2c811a772f821b720521e653640701
'How much does a taxi driver make in a night?' Was the first thing the man said	0	a9c136b5367aa6adc847c648cbf3a636
Hi, my name is Gertie McDowell	0	606e03621a96bf482f4508c0eb528af0
Only five people made it out alive when the gas station exploded	0	bb77adf5e0746e39416a7267568356c0
HERMINA opened Monday night's register with a grand and imperturbable smile	0	60ad0f4c6e2767ba274c27ad87f311fb
Grace laughed to herself	0	1832efc0e76887f320e78760f62865bc
Roxy strains against his L	0	49607f3358834b27b5c82ea8ca00f99a
You cannot predict its unfolding, the dream that abuses nightly, a wild thing that pierces with toothy brambles, spiders through your unconscious	0	6c3a9498f4c982939c093a827bc57969
Looking over the daunting pile of grocery bags, Erika considered, momentarily, asking the taxista to wait for her while she made the deposit	0	390fec2a72a417a187f750e528d95a03
He stood in front of the mirror that was plastered on the back of his bedroom door	0	8abbde3e2f5fc9a56ac137c07a599c8d
Trouble could find him without any help	0	854024d0e7457ce2f9679b331024aef6
Jerry was checking the items off his list in preparation for his stay at the beach	0	18212a47a568927d1705d43562b14527
One hot afternoon, the day after my birthday, I was sitting on my mother's porch thumbing through new baseball cards, when the screen door banged open	0	3845315a4fba3453c4d46520c1f4882c
'Islam is moving into the neighbourhood, ' he told his wife	0	23d45dd5bb3465d9c464a41865865f68
I fiddle with the small piece of paper that holds my call number, rolling it and unrolling it and rolling it back up again	0	95629ecf9c6c395326ea8ae5c4700319
He stood over me	0	2a86bb04bb20a3a69a785133f24ffc05
My name is Lucinda Hughes	1	1b259a53b2e2be1d8f5b7538103d659b
Twenty five cent coffee in a paper cup with a poker hand image on the side	1	f899908b2f20e185687b0a4cee9722b5
The old house sat at the end of French Street, almost a half mile away from its closest neighbor	1	3f391e05b7e176262839005e02b2d52a
The hallway was warm, but Mel shivered as she walked towards the door at the end of the hall	1	0057a1db972a570a8bb23e63837060b3
There was a great blotch in the corner of my room	1	8d15b824ca502a477ac156ebe352ec3f
Octavia took me to the Dragon-Beard Forest to try and find anything interesting	1	c2ecf09fc95bd3b3d4602519ab77fd7d
What was it like the day your were born? Was something different about the weather, world events, family matters, what? Psychics can tell you about the star and planet alignments and what the tarot cards say about you	1	ee8ac146d5c4924afa0e46ae428840ff
Sally and Tom walked, almost next to each other, but not too close	1	e4339e44356abe0f1120ddb498165728
Specialist Johnny Doolittle needed no nickname, but soldiers are nothing if not cruel and creative, and they called him Doctor Special	1	c1d5bb4faae25c5a906b5cc9fa004e21
Timmy Wallace mopped up the vomit around the very barstool his father had died	1	b7b721dca00930e92ecb065630ecd04f
'Slawson	1	0aa17f89744f781bf9ce382654b061c0
It's not about the pine nuts	1	b1f0b76868a807dad440dc4aac8c166f
After eighteen months of working as a server at Fortuna's Italian Restaurant, Sarah Whatley had learned how to deal with all kinds of bullshit	1	8f66af51a6e9aacfa55a9efec2d298fd
Each of us carries things with us every day	1	7df742e5da66c60112089fae2e7a7e72
'Why can't we, Mom? Angie just got one	1	caa00184952948dc8c3d05631a10bd01
On the eighteenth anniversary of the end of World War II in Europe, Bubbe Jozef and Zayde Sofia gave up	1	66cfd246119ca5531e31b103ceb3a96f
As Ben Baker walked up the path to his home he noticed it was particularly dark inside the house	1	77e5139a59796c024062e5f4a4be61fb
'How is it,' Ashton thought, 'she always does this to me?' Every time, every visit she did it, and every time, every visit he let her	1	0d5bb8b41007e479beee9e690fe60560
So I'll just lay it out as plain as my poor old brain can recollect after all these years	1	7394f1159165d4735d77b97bba68b1ce
Preston walked through the waist deep snow, across the yard to the garage	1	96ca76e44495125c7a18d13d05a2ba98
'What comes next?' he wondered aloud, his words rolling into each other	1	581bf237af2f9276c280c61e05fcb1af
When I was a young adult, before I had any real responsibility due to my good position in the world, I often found myself wandering around the streets of my neighborhood at night	1	82dc15ec6f841e7deda24a0aff8b69e8
Her head lifted at the sound of people coming through the front door of the unassuming diner	1	2c871e37a5fcfa1dd5a6369724e5eaab
This is as the world should be	1	37818e315f7c8cdd9f7132380be2886a
By the fourth time her boyfriend threatened to kill her, Maura had stopped worrying	1	91e081612b48804e138c2cd01fe2be07
Every night when the moon shines its rays into my bedroom I think of you because you are so unbelievably bright	1	2d2ef0f5931211c644e0c00299e714b9
One day a raven—a god of air, flew across a swaddled child lying in a basket in the middle of a dessert	1	6521a8afa19cdb104afa6738075a6be7
A chill rakes his spine	1	6fc4b51ff1c267645aa949cded129136
My name is Bobby Turner and March 4, 2012 was the day I couldn't take life anymore	1	e3cfa09041ea2d85bc7a5605ec859b1a
Dragging on a black cigarette in front of a no-smoking sign, blonde hair falling on the shoulders of her fox fur coat, Sophie grins at the camera	1	14bcc04ffcf1b7c3f22b5fb715ec1587
